10h44m52.19s -59d44m33.63s,0.2887,47.2229,Solenoidal Metric Schema (Iron),8.43,MATCH: 2MASS J10445276-5944409 (*),,
10h44m57.77s -59d42m54.95s,0.6434,22.6003,Metric Spacetime Anomaly,4.61,MATCH: CXOGNC J104457.19-594256.3 (*),,
10h44m39.06s -59d41m42.05s,0.7074,8.0079,Metric Spacetime Anomaly,6.38,MATCH: DETWC Tr 16 J104438.9-594136 (*),,
10h44m39.55s -59d38m47.27s,0.2599,55.6559,Gasious Substrate Schema,16.48,MATCH: 2MASS J10444159-5938417 (*),,
10h45m07.63s -59d42m20.53s,0.1941,78.9675,Minkowskian Baseline,6.89,MATCH: Cl* Trumpler   14      Y     186 (*),,
10h45m01.43s -59d40m43.04s,0.361,42.7978,Trefoil Metric Schema,5.6,MATCH: CXOGNC J104501.27-594037.5 (*),,
10h45m09.28s -59d42m13.69s,0.3116,5.2262,Solenoidal Metric Schema (Iron),4.44,MATCH: Cl* Trumpler   14     MJ     502 (*),,
10h44m30.13s -59d41m34.07s,0.3024,116.0877,Solenoidal Metric Schema (Iron),6.95,MATCH: CPD-59  2581 (*),,
10h44m59.03s -59d42m43.22s,1.4038,12.8964,Metric Spacetime Anomaly,3.17,MATCH: CXOGNC J104458.69-594241.2 (*),,
10h44m31.42s -59d41m38.87s,0.4677,20.042,Metric Spacetime Anomaly,7.22,MATCH: CPD-59  2581 (*),,
10h45m17.80s -59d38m35.14s,0.2155,35.7894,Minkowskian Baseline,2.02,MATCH: DETWC Tr 16 J104518.0-593835 (*),,
10h45m16.75s -59d41m03.70s,0.815,109.6401,Baryonic Metric Substrate,1.38,MATCH: DETWC Tr 16 J104516.6-594102 (*),,
10h45m15.50s -59d41m39.50s,0.234,116.3398,Gasious Substrate Schema,5.67,MATCH: Cl Trumpler   16   238 (*),,
10h45m01.42s -59d42m57.40s,0.2236,253.8965,Gasious Substrate Schema,4.34,MATCH: [HSB2012] 3292 (*),,
10h45m01.31s -59d39m37.00s,0.1971,10.8206,Minkowskian Baseline,5.92,MATCH: DETWC Tr 16 J104501.1-593931 (*),,
10h45m26.55s -59d39m52.45s,0.5643,28.7444,Metric Spacetime Anomaly,2.56,MATCH: DETWC Tr 16 J104526.2-593952 (*),,
10h45m06.92s -59d42m13.88s,0.2321,26.2467,Gasious Substrate Schema,1.52,MATCH: DETWC Tr 16 J104507.1-594213 (*),,
10h44m46.39s -59d40m05.21s,0.3496,94.5354,Helical Metric Schema,7.09,MATCH: 2MASS J10444624-5939583 (*),,
10h44m32.10s -59d42m44.64s,1.4738,32.757,Metric Spacetime Anomaly,9.2,MATCH: CXOGNC J104431.12-594239.1 (*),,
10h44m32.19s -59d42m37.91s,0.3041,39.0283,Solenoidal Metric Schema (Iron),3.15,MATCH: Cl* Trumpler   14      Y     368 (*),,
10h44m56.35s -59d39m04.76s,0.3297,128.0245,Helical Metric Schema,7.78,MATCH: Cl* Trumpler   14      Y     120 (*),,
10h44m44.85s -59d42m49.61s,0.1698,116.8638,Minkowskian Baseline,10.2,MATCH: [HSB2012] 2847 (*),,
10h44m43.47s -59d40m25.03s,0.4024,130.6115,Trefoil Metric Schema,2.66,MATCH: CXOGNC J104443.12-594024.7 (*),,
10h44m39.05s -59d42m20.35s,0.2591,22.5206,Gasious Substrate Schema,2.87,MATCH: DETWC Tr 16 J104439.1-594217 (*),,
10h44m49.27s -59d38m49.53s,0.1774,42.7688,Minkowskian Baseline,5.94,MATCH: [HSB2012] 2956 (*),,
10h44m42.93s -59d38m18.09s,0.3026,154.1995,Solenoidal Metric Schema (Iron),7.06,MATCH: 2MASS J10444382-5938159 (LP?),,
10h44m36.27s -59d39m05.90s,0.3072,106.7756,Solenoidal Metric Schema (Iron),8.83,MATCH: [HSB2012] 2647 (*),,
10h44m55.34s -59d38m53.57s,0.2851,150.9411,Solenoidal Metric Schema (Iron),5.17,MATCH: Cl Trumpler   16   215 (*),,
10h45m07.34s -59d40m03.48s,0.4467,26.2401,Trefoil Metric Schema,4.91,MATCH: [HSB2012] 3481 (*),,
10h45m04.80s -59d43m03.09s,0.3273,30.8965,Helical Metric Schema,9.08,MATCH: CPD-59  2624 (SB*),,
10h44m54.50s -59d39m53.85s,0.365,30.2572,Trefoil Metric Schema,6.65,MATCH: Cl Trumpler   16   220 (*),,
10h45m22.89s -59d41m42.97s,0.3775,11.7547,Trefoil Metric Schema,4.04,MATCH: CXOGNC J104522.54-594146.0 (*),,
10h44m43.53s -59d40m34.99s,0.4011,5.002,Trefoil Metric Schema,4.28,MATCH: DETWC Tr 16 J104443.0-594034 (*),,
10h45m14.57s -59d43m31.60s,0.8565,34.6812,Baryonic Metric Substrate,3.17,MATCH: 2MASS J10451484-5943341 (Y*O),,
10h45m11.69s -59d40m33.28s,0.234,287.1041,Gasious Substrate Schema,4.67,MATCH: GES J10451220-5940362 (*),,
10h44m55.70s -59d43m32.64s,0.2446,85.9267,Gasious Substrate Schema,3.66,MATCH: 2MASS J10445606-5943353 (Y*O),,
10h44m36.03s -59d43m02.99s,0.6686,132.006,Localized Torsional Inflection,4.48,MATCH: 2MASS J10443606-5942585 (Y*O),,
10h44m43.01s -59d39m52.10s,0.246,68.9339,Gasious Substrate Schema,7.78,MATCH: GRS G287.55 -00.63 (Rad),,
10h45m12.06s -59d40m27.54s,1.0407,53.863,Baryonic Metric Substrate,2.81,MATCH: CXOGNC J104512.20-594024.9 (*),,
10h45m01.49s -59d40m03.96s,0.3481,86.1075,Helical Metric Schema,1.22,MATCH: CXOGNC J104501.46-594002.7 (*),,
10h44m31.28s -59d42m03.26s,0.1959,37.2434,Minkowskian Baseline,2.41,MATCH: [HSB2012] 2525 (*),,
10h44m38.65s -59d42m53.49s,0.2878,58.7854,Solenoidal Metric Schema (Iron),4.85,MATCH: CXOGNC J104438.55-594258.2 (*),,
10h44m34.75s -59d40m03.01s,0.2268,3.8344,Gasious Substrate Schema,3.05,MATCH: 2MASS J10443511-5940046 (*),,
10h44m53.78s -59d38m56.86s,0.2505,64.7944,Gasious Substrate Schema,15.23,MATCH: [CB95] 2 (Cld),,
10h44m45.54s -59d41m06.03s,0.5052,124.2154,Localized Torsional Inflection,8.85,MATCH: CXOGNC J104444.46-594109.4 (*),,
10h44m48.19s -59d38m19.05s,0.4228,39.0798,Trefoil Metric Schema,6.68,MATCH: CXOGNC J104448.89-593823.0 (X),,
10h44m55.53s -59d42m34.15s,0.9729,84.1831,Baryonic Metric Substrate,5.57,MATCH: CXOGNC J104455.90-594229.4 (*),,
10h44m45.37s -59d42m43.71s,0.2671,337.9149,Gasious Substrate Schema,3.75,MATCH: [HSB2012] 2847 (*),,
10h44m56.27s -59d43m32.18s,0.4583,38.9914,Metric Spacetime Anomaly,3.44,MATCH: 2MASS J10445606-5943353 (Y*O),,
10h45m23.26s -59d43m01.61s,1.2632,53.344,Metric Spacetime Anomaly,5.04,MATCH: Cl* Trumpler   14      Y     196 (*),,
10h44m41.58s -59d43m04.89s,0.2004,250.5836,Minkowskian Baseline,2.13,MATCH: CXOGNC J104441.38-594303.3 (*),,
10h44m48.62s -59d38m33.69s,0.2503,62.9118,Gasious Substrate Schema,9.45,MATCH: 2MASS J10444891-5938245 (Y*O),,
10h44m46.45s -59d43m59.53s,0.3642,147.3961,Trefoil Metric Schema,8.99,MATCH: V* V572 Car (SB*),,
10h44m39.29s -59d38m49.08s,0.2163,192.2911,Minkowskian Baseline,15.13,MATCH: [HSB2012] 2679 (*),,
10h44m50.45s -59d43m37.87s,0.4592,49.9335,Metric Spacetime Anomaly,6.48,MATCH: [HSB2012] 2944 (*),,
10h44m38.41s -59d40m47.60s,0.3353,102.9742,Helical Metric Schema,3.83,MATCH: CXOGNC J104438.17-594044.2 (*),,
10h45m16.55s -59d41m59.06s,0.2039,232.5334,Minkowskian Baseline,9.89,MATCH: [HSB2012] 3681 (*),,
10h45m18.93s -59d42m28.31s,0.2504,41.5596,Gasious Substrate Schema,8.72,MATCH: CXOGNC J104517.80-594230.0 (*),,
10h45m12.24s -59d38m18.99s,0.3791,230.7562,Trefoil Metric Schema,11,MATCH: Cl* Trumpler   14      Y     112 (*),,
10h45m10.78s -59d42m14.89s,0.2431,180.0156,Gasious Substrate Schema,7,MATCH: Cl* Trumpler   14     MJ     502 (*),,
10h44m43.68s -59d39m55.34s,0.4276,68.3689,Trefoil Metric Schema,2.02,MATCH: 2MASS J10444395-5939557 (*),,
10h45m15.60s -59d39m27.82s,0.3015,70.5014,Solenoidal Metric Schema (Iron),9.22,MATCH: DETWC Tr 16 J104515.9-593919 (*),,
10h44m53.11s -59d38m50.65s,0.192,46.9504,Minkowskian Baseline,16.03,MATCH: DETWC Tr 16 J104453.4-593835 (*),,
10h45m00.34s -59d40m47.53s,0.2183,410.0675,Minkowskian Baseline,9.71,MATCH: [WDB2001] ROSAT knot 2 (PoC),,
10h44m38.91s -59d43m44.70s,0.1811,402.9542,Minkowskian Baseline,1.94,MATCH: DETWC Tr 16 J104438.9-594346 (*),,
10h45m19.51s -59d39m24.25s,0.3867,83.4747,Trefoil Metric Schema,6.63,MATCH: 2MASS J10452014-5939196 (Y*O),,
10h45m11.73s -59d44m16.67s,0.2678,19.1301,Gasious Substrate Schema,8.52,MATCH: CXOGNC J104511.27-594408.8 (*),,
10h45m00.60s -59d42m02.92s,0.6532,3.5318,Metric Spacetime Anomaly,0.46,MATCH: CXOGNC J104500.56-594203.2 (*),,
10h44m33.03s -59d39m43.41s,0.8064,209.9652,Baryonic Metric Substrate,18.59,MATCH: 2MASS J10443309-5940022 (Y*O),,
10h45m12.89s -59d38m18.97s,0.1945,212.6232,Minkowskian Baseline,12.05,MATCH: Cl* Trumpler   14      Y     112 (*),,
10h44m42.68s -59d41m56.71s,0.3702,83.7568,Trefoil Metric Schema,10.98,MATCH: CXOGNC J104444.00-594201.2 (*),,
10h45m15.11s -59d41m21.60s,0.2798,36.4997,Gasious Substrate Schema,7.48,MATCH: CXOGNC J104515.76-594127.4 (*),,
10h44m41.96s -59d38m03.61s,0.2114,77.0623,Minkowskian Baseline,6.74,MATCH: 2MASS J10444276-5938013 (*),,
10h45m11.04s -59d41m02.23s,0.2902,4.3512,Solenoidal Metric Schema (Iron),9.04,MATCH: CPD-59  2632 (SB*),,
10h44m51.92s -59d37m27.71s,0.2525,85.8621,Gasious Substrate Schema,11.99,MATCH: [HSB2012] 2973 (*),,
10h45m20.45s -59d41m42.25s,0.216,25.7502,Minkowskian Baseline,5.16,MATCH: Cl Trumpler   16   242 (Ae*),,
10h44m50.24s -59d37m41.14s,1.0468,49.4872,Baryonic Metric Substrate,15.74,MATCH: [HSB2012] 2973 (*),,
10h44m33.45s -59d39m33.69s,0.4869,267.5703,Metric Spacetime Anomaly,14.78,MATCH: 2MASS J10443245-5939209 (*),,
10h45m09.40s -59d37m58.83s,0.4716,38.6281,Metric Spacetime Anomaly,14.54,MATCH: CXOGNC J104510.73-593748.5 (*),,
10h44m51.82s -59d41m16.93s,0.5645,18.7103,Metric Spacetime Anomaly,3.48,MATCH: DETWC Tr 16 J104451.9-594120 (*),,
10h44m50.95s -59d39m42.42s,0.2948,108.5112,Localized Torsional Inflection,4.42,MATCH: [ESK2003]  79 (*),,
10h44m31.02s -59d42m38.88s,0.1851,72.6239,Minkowskian Baseline,0.84,MATCH: CXOGNC J104431.12-594239.1 (*),,
10h44m40.71s -59d38m33.13s,0.3829,108.3308,Localized Torsional Inflection,9.21,MATCH: CXOGNC J104441.50-593826.1 (*),,
10h44m54.58s -59d40m55.55s,0.5046,50.6213,Metric Spacetime Anomaly,5.26,MATCH: GES J10445510-5940523 (*),,
10h44m32.35s -59d42m46.19s,0.2786,274.1591,Localized Torsional Inflection,11.52,MATCH: Cl* Trumpler   14      Y     368 (*),,
10h45m01.17s -59d42m50.41s,0.2681,266.3818,Gasious Substrate Schema,5.83,MATCH: CXOGNC J104500.88-594244.9 (*),,
10h44m46.21s -59d41m24.41s,0.8166,117.8614,Baryonic Metric Substrate,6.56,MATCH: CXOGNC J104446.45-594130.7 (*),,
10h44m53.77s -59d41m59.83s,0.1968,253.6783,Minkowskian Baseline,7.43,MATCH: CXOGNC J104453.98-594152.5 (*),,
10h44m34.13s -59d40m56.98s,0.2553,16.3698,Gasious Substrate Schema,9.62,MATCH: Cl Trumpler   16   205 (*),,
10h45m18.84s -59d43m10.36s,0.5671,33.6079,Metric Spacetime Anomaly,7.26,MATCH: CXOGNC J104518.10-594305.7 (*),,
10h45m13.12s -59d43m52.66s,0.3078,239.5216,Solenoidal Metric Schema (Iron),10.95,MATCH: CXOGNC J104512.78-594342.0 (*),,
10h44m53.57s -59d40m34.83s,0.4757,30.207,Metric Spacetime Anomaly,6.24,MATCH: CXOGNC J104453.05-594039.6 (*),,
10h44m50.72s -59d42m16.93s,0.2689,205.2464,Gasious Substrate Schema,7.73,MATCH: CXOGNC J104450.19-594223.5 (*),,
10h44m36.78s -59d40m09.79s,0.2454,104.5957,Gasious Substrate Schema,8.99,MATCH: Cl Trumpler   16    14 (Y*O),,
10h44m58.69s -59d39m03.50s,0.264,211.3693,Localized Torsional Inflection,10.7,MATCH: DETWC Tr 16 J104459.5-593911 (*),,
10h45m13.28s -59d41m09.14s,0.2635,165.5501,Gasious Substrate Schema,5.97,MATCH: CXOGNC J104512.76-594113.6 (*),,
10h44m45.57s -59d38m45.20s,0.2497,2.2836,Gasious Substrate Schema,9.5,MATCH: PMN J1044-5938 (HII),,
10h45m20.23s -59d41m57.59s,0.2452,32.893,Gasious Substrate Schema,10.78,MATCH: Cl* Trumpler   14      Y     190 (*),,
10h45m22.63s -59d42m07.79s,0.2263,21.7262,Gasious Substrate Schema,6.83,MATCH: CXOGNC J104521.75-594206.0 (*),,
10h45m13.09s -59d41m54.51s,0.2211,101.1185,Gasious Substrate Schema,5.59,MATCH: CXOGNC J104512.89-594149.2 (EB*),,
10h44m33.45s -59d39m08.10s,0.4292,37.9739,Trefoil Metric Schema,13.73,MATCH: [GG2014] 157 (cor),,
10h45m08.91s -59d41m40.13s,0.6082,83.2508,Metric Spacetime Anomaly,5.93,MATCH: CXOGNC J104508.63-594134.5 (*),,
10h44m42.27s -59d42m37.99s,0.2252,199.7087,Localized Torsional Inflection,5.23,MATCH: 2MASS J10444215-5942431 (Y*O),,
10h45m11.36s -59d40m53.78s,0.188,207.5234,Minkowskian Baseline,11.27,MATCH: Cl* Trumpler   14      Y     167 (*),,
10h45m10.01s -59d43m49.27s,0.4088,128.6788,Localized Torsional Inflection,0.5,MATCH: 2MASS J10450994-5943492 (Ae*),,
10h45m14.17s -59d42m28.56s,0.2849,24.8535,Solenoidal Metric Schema (Iron),12.33,MATCH: CXOGNC J104512.90-594236.3 (*),,
10h44m51.25s -59d38m13.46s,0.5444,54.2431,Metric Spacetime Anomaly,10.47,MATCH: [BGN2005] J104451.2-593803 (Cld),,
10h44m34.65s -59d40m16.37s,0.4426,103.2882,Trefoil Metric Schema,7.5,MATCH: 2MASS J10443366-5940175 (*),,
10h45m13.75s -59d43m32.77s,0.2571,212.2733,Localized Torsional Inflection,1.8,MATCH: Cl* Trumpler   14      Y     206 (*),,
10h45m19.58s -59d43m41.31s,0.3559,89.4424,Helical Metric Schema,11.41,MATCH: [S87b] IRS 34 (*),,
10h45m01.10s -59d41m42.17s,0.2557,55.1021,Gasious Substrate Schema,11.28,MATCH: CXOGNC J104502.15-594134.7 (*),,
10h45m14.47s -59d42m28.78s,0.259,60.3046,Gasious Substrate Schema,13.82,MATCH: [HSB2012] 3662 (*),,
10h45m03.22s -59d38m44.77s,0.5566,18.3915,Metric Spacetime Anomaly,7.55,MATCH: DETWC Tr 16 J104503.7-593851 (*),,
10h44m59.95s -59d43m35.69s,0.236,0.2719,Gasious Substrate Schema,1.26,MATCH: CXOGNC J104500.05-594334.7 (*),,
10h44m53.07s -59d42m01.69s,0.4735,96.4578,Metric Spacetime Anomaly,2.72,MATCH: DETWC Tr 16 J104452.7-594200 (*),,
10h44m54.38s -59d39m19.50s,0.2009,174.0595,Minkowskian Baseline,5.79,MATCH: CXOGNC J104454.38-593925.2 (*),,
10h44m45.14s -59d40m41.33s,0.8524,63.2664,Baryonic Metric Substrate,6.61,MATCH: CXOGNC J104445.46-594035.1 (*),,
10h45m08.25s -59d43m03.88s,1.0602,314.7029,Localized Torsional Inflection,3.51,MATCH: CXOGNC J104508.14-594300.4 (*),,
10h44m57.32s -59d39m39.05s,0.5668,179.0504,Localized Torsional Inflection,1.06,MATCH: [HSB2012] 3171 (*),,
10h44m29.32s -59d40m58.54s,0.4776,69.2925,Metric Spacetime Anomaly,5.87,MATCH: 2MASS J10443007-5941003 (Y*O),,
10h45m13.97s -59d42m28.99s,0.2776,98.3757,Gasious Substrate Schema,10.9,MATCH: CXOGNC J104512.90-594236.3 (*),,
10h45m15.62s -59d39m42.99s,0.1738,413.6691,Minkowskian Baseline,9.51,MATCH: [HSB2012] 3713 (*),,
10h45m12.03s -59d42m24.96s,0.2641,1.5295,Gasious Substrate Schema,5.53,MATCH: DETWC Tr 16 J104511.4-594220 (*),,
10h44m58.17s -59d40m55.62s,0.359,53.1288,Helical Metric Schema,7.59,MATCH: Cl Trumpler   16     6 (*),,
10h44m50.94s -59d40m49.69s,0.3195,93.1402,Solenoidal Metric Schema (Iron),8.73,MATCH: [CB95] C (Cld),,
10h44m40.67s -59d43m33.55s,0.334,14.1684,Helical Metric Schema,7.43,MATCH: Cl Trumpler   16   235 (Y*O),,
10h45m05.57s -59d42m00.11s,0.2362,58.7857,Gasious Substrate Schema,2.26,MATCH: CXOGNC J104505.28-594159.4 (*),,
10h44m57.07s -59d41m48.08s,0.2448,64.707,Gasious Substrate Schema,3.22,MATCH: CXOGNC J104456.87-594145.3 (*),,
10h44m52.64s -59d41m29.44s,0.2585,11.7993,Gasious Substrate Schema,1.62,MATCH: CXOGNC J104452.43-594130.1 (*),,
10h44m54.39s -59d38m39.04s,0.1908,10.2534,Minkowskian Baseline,8.26,MATCH: DETWC Tr 16 J104453.4-593835 (*),,
10h44m57.16s -59d40m40.26s,0.9286,53.0763,Baryonic Metric Substrate,4.13,MATCH: CXOGNC J104457.30-594036.2 (*),,
10h44m35.68s -59d41m11.69s,0.2939,26.066,Solenoidal Metric Schema (Iron),5.74,MATCH: DETWC Tr 16 J104435.1-594108 (*),,
10h45m05.72s -59d39m11.90s,0.3249,34.7178,Helical Metric Schema,5.51,MATCH: DETWC Tr 16 J104505.0-593910 (*),,
10h45m22.61s -59d43m07.87s,0.2417,159.5121,Gasious Substrate Schema,6.36,MATCH: Cl* Trumpler   14      Y     197 (Y*?),,
10h44m47.53s -59d42m32.01s,0.3335,14.2897,Helical Metric Schema,8.97,MATCH: CXOGNC J104446.96-594224.1 (*),,
10h44m52.72s -59d38m45.10s,0.3538,115.2886,Helical Metric Schema,11.67,MATCH: DETWC Tr 16 J104453.4-593835 (*),,
10h44m55.34s -59d41m28.52s,0.1934,23.7026,Minkowskian Baseline,4.93,MATCH: CXOGNC J104455.97-594129.7 (*),,
10h44m47.51s -59d41m50.74s,0.6806,383.0311,Localized Torsional Inflection,4.61,MATCH: [CB95] 3 (Cld),,
10h45m06.37s -59d38m59.57s,0.3256,15.9932,Helical Metric Schema,11.84,MATCH: Cl Trumpler   16    51 (*),,
10h44m47.76s -59d40m24.57s,0.483,29.9838,Metric Spacetime Anomaly,13.18,MATCH: CXOGNC J104447.40-594011.6 (*),,
TB4,,,,,,,
--- INITIATING VOLUMETRIC METRIC SCAN ---,,,,,,,
"Target: RA 18.041, DEC -24.372",,,,,,,
Depth: 4100 XYZ,Radius: 10,,,,,,
Scanning Volume... Sampling 418 points.,,,,,,,
Structure Detected: 418 metric nodes.,,,,,,,
FULL SIMBAD REALITY CHECK - ALL NODES,,,,,,TB4,
PREDICTED COORDINATES,MODE (m),HELICITY,PREDICTED IDENTITY,OFFSET,REALITY CHECK,Closest OFFSET,1.17
18h02m20.69s -24d24m08.99s,0.3237,333.2691,Localized Torsional Inflection,64.8,MATCH: OGLE BLG-ECL-263769 (EB*),Average OFFSET,35.29576555
18h02m21.96s -24d28m54.25s,1.9926,28.2442,Metric Spacetime Anomaly,10.43,MATCH: HIGALBM G005.7374-00.9654 (smm),Max OFFSET,120.65
18h02m13.15s -24d22m13.11s,0.3825,117.882,Trefoil Metric Schema,15.56,MATCH: HIGALBM G005.8191-00.8827 (smm),Number of Close Matches(OFFSET < 1 arcsecond),0
18h02m38.63s -24d23m37.16s,0.3623,0.2443,Trefoil Metric Schema,58.87,MATCH: HIGALBM G005.8393-00.9933 (smm),,
18h02m03.68s -24d23m15.75s,0.4274,131.9879,Trefoil Metric Schema,37.56,MATCH: UCAC4 329-121302 (SB*),No SIMBAD Match,0
18h02m53.17s -24d27m25.05s,0.2496,63.2359,Gasious Substrate Schema,24.02,MATCH: SPICY 71852 (Y*?),,
18h02m25.41s -24d23m34.25s,0.434,155.5871,Trefoil Metric Schema,21.62,MATCH: 2MASS J18022567-2423129 (Y*?),Structure Type,Count
18h02m57.22s -24d22m51.53s,0.7405,314.6313,Localized Torsional Inflection,38.57,MATCH: VVV J180259.37-242226.79 (RR*),Gasious Substrate Schema,104
18h02m48.92s -24d22m06.28s,0.2125,81.3604,Minkowskian Baseline,21.64,MATCH: HIGALBM G005.8803-01.0038 (smm),Minkowskian Baseline,67
18h02m19.81s -24d15m54.24s,0.2985,58.8727,Solenoidal Metric Schema (Iron),24.76,MATCH: Cl* NGC 6530    ZCW      13 (Y*O),Metric Spacetime Anomaly,57
18h02m05.68s -24d22m22.73s,0.2341,133.0696,Gasious Substrate Schema,55.91,MATCH: OGLE BLG-ECL-260558 (EB*),Solenoidal Metric Schema (Iron),54
18h02m18.12s -24d17m47.18s,0.2152,108.5081,Minkowskian Baseline,29.44,MATCH: 2MASS J18022022-2417532 (Y*O),Helical Metric Schema,37
18h02m15.60s -24d23m24.31s,0.195,46.6308,Minkowskian Baseline,54.99,MATCH: [MML2017] 233 (MoC),Localized Torsional Inflection,35
18h02m21.25s -24d23m09.88s,0.3137,28.8425,Solenoidal Metric Schema (Iron),15.8,MATCH: OGLE BLG-ECL-263769 (EB*),Trefoil Metric Schema,35
18h02m35.98s -24d26m02.93s,0.2448,10.601,Gasious Substrate Schema,28.97,MATCH: Cl* NGC 6530    VAJ      23 (*),Baryonic Metric Substrate,26
18h03m00.11s -24d22m28.55s,0.4243,179.8817,Trefoil Metric Schema,10.14,MATCH: VVV J180259.37-242226.79 (RR*),Spacetime Curvature Limit (Black Hole),3
18h02m24.64s -24d20m03.73s,0.5151,65.453,Metric Spacetime Anomaly,67.63,MATCH: HIGALBM G005.8832-00.9125 (smm),,
18h02m33.96s -24d16m26.85s,0.34,0.3602,Helical Metric Schema,38.72,MATCH: 1RXS J180239.2-241507 (X),,
18h02m19.14s -24d19m25.35s,0.5735,33.4814,Metric Spacetime Anomaly,64.27,MATCH: OGLE BLG-ECL-263612 (EB*),,
18h02m37.52s -24d27m26.23s,0.2034,4.8354,Minkowskian Baseline,59.07,MATCH: Cl* NGC 6530    VAJ      23 (*),,
18h02m22.15s -24d22m15.08s,0.286,84.3047,Solenoidal Metric Schema (Iron),11.61,MATCH: IRAS 17592-2422 (*),,
18h02m34.45s -24d28m34.87s,0.1619,223.8183,Minkowskian Baseline,68.33,MATCH: Cl* NGC 6530    VAJ      17 (*),,
18h02m34.27s -24d21m23.67s,0.3082,82.5396,Solenoidal Metric Schema (Iron),21.21,MATCH: 2MASS J18023409-2421025 (Y*?),,
18h02m26.13s -24d20m59.03s,0.5353,192.5597,Metric Spacetime Anomaly,74.39,MATCH: 2MASS J18023122-2420328 (Y*?),,
18h02m32.59s -24d23m29.62s,0.1919,65.0522,Minkowskian Baseline,27.66,MATCH: JCMTSF J180232.7-242302 (smm),,
18h02m51.93s -24d22m49.36s,0.4326,82.6904,Trefoil Metric Schema,18.69,MATCH: MIRES G005.8811-01.0100 (Y*?),,
18h02m02.66s -24d25m22.81s,0.5323,44.6499,Metric Spacetime Anomaly,49.51,MATCH: HD 314903 (*),,
18h02m59.13s -24d19m54.73s,0.2093,62.2097,Minkowskian Baseline,6.87,MATCH: GES J18025887-2420006 (*),,
18h02m10.61s -24d18m21.09s,0.3128,4.0768,Solenoidal Metric Schema (Iron),55.5,MATCH: 2MASS J18021456-2418088 (Y*?),,
18h01m59.84s -24d23m28.49s,0.3047,0.3167,Solenoidal Metric Schema (Iron),12.98,MATCH: OGLE BLG-ECL-260062 (EB*),,
18h02m15.50s -24d21m25.58s,0.2465,14.6326,Gasious Substrate Schema,42.14,MATCH: HIGALBM G005.8191-00.8827 (smm),,
18h02m19.55s -24d23m02.14s,0.2617,17.008,Gasious Substrate Schema,8.69,MATCH: OGLE BLG-ECL-263769 (EB*),,
18h02m47.18s -24d16m54.24s,0.6196,249.374,Localized Torsional Inflection,19.46,MATCH: Cl* NGC 6530    VAJ      34 (*),,
18h02m02.41s -24d23m40.94s,0.3405,7.2259,Helical Metric Schema,30.9,MATCH: UCAC4 329-121302 (SB*),,
18h02m36.65s -24d21m23.17s,2.0398,53.1802,Spacetime Curvature Limit (Black Hole),16.14,MATCH: 2MASS J18023631-2421077 (Y*?),,
18h02m42.08s -24d26m57.85s,0.2547,350.7344,Gasious Substrate Schema,38.99,MATCH: 2MASS J18024184-2426189 (Y*?),,
18h02m33.26s -24d29m16.41s,0.2313,64.429,Gasious Substrate Schema,55.49,MATCH: [HMS2021] VVV-2012-BLG-0065 (*),,
18h02m47.13s -24d26m39.63s,0.2922,123.3875,Solenoidal Metric Schema (Iron),41.9,MATCH: SCOPE G005.83-01.03 (smm),,
18h02m05.98s -24d16m29.29s,0.2697,17.56,Gasious Substrate Schema,71.97,MATCH: Cl* NGC 6530    ZCW       5 (*),,
18h02m38.90s -24d26m34.12s,0.5965,74.6332,Metric Spacetime Anomaly,41.94,MATCH: Cl* NGC 6530    VAJ      23 (*),,
18h02m15.18s -24d26m57.85s,0.2259,1.4648,Gasious Substrate Schema,54.92,MATCH: Gaia DR2 4066017471546281344 (*),,
18h02m29.18s -24d16m57.95s,0.3414,62.7393,Helical Metric Schema,21.26,MATCH: Reipurth 15 (ISM),,
18h02m27.01s -24d20m39.82s,0.2536,47.8646,Gasious Substrate Schema,58.03,MATCH: 2MASS J18023122-2420328 (Y*?),,
18h02m49.65s -24d26m09.44s,0.2414,6.3298,Gasious Substrate Schema,10.03,MATCH: SCOPE G005.83-01.03 (smm),,
18h02m29.16s -24d30m24.86s,2.1811,134.6444,Spacetime Curvature Limit (Black Hole),39.07,MATCH: HD 314902 (*),,
18h02m07.44s -24d23m02.25s,0.8813,341.13,Baryonic Metric Substrate,90.19,MATCH: UCAC4 329-121302 (SB*),,
18h02m36.52s -24d20m38.60s,0.4902,81.9847,Metric Spacetime Anomaly,14.08,MATCH: SCOPE G005.88-00.94 (smm),,
18h02m18.79s -24d21m35.66s,0.7474,53.3046,Metric Spacetime Anomaly,62.6,MATCH: [MML2017] 233 (MoC),,
18h02m16.65s -24d24m00.14s,0.2635,0.7586,Gasious Substrate Schema,73.38,MATCH: OGLE BLG-ECL-263769 (EB*),,
18h02m33.80s -24d22m00.22s,0.3683,305.3063,Trefoil Metric Schema,12.96,MATCH: 2MASS J18023404-2422127 (Y*?),,
18h02m24.98s -24d28m30.69s,0.2559,6.2721,Gasious Substrate Schema,6.78,MATCH: VVV J180225.39-242834.32 (RR*),,
18h02m39.12s -24d27m17.30s,0.2821,10.2511,Solenoidal Metric Schema (Iron),63.89,MATCH: Cl* NGC 6530    VAJ      23 (*),,
18h02m47.43s -24d28m28.32s,0.8107,106.2627,Baryonic Metric Substrate,26.01,MATCH: 2MASS J18024909-2428157 (Y*?),,
