SECTOR A,Singularities,,,,,ANALYSIS,
19h58m16.47s +35d08m23.18s,0.2618,6.6867,Gasious Substrate Schema,34.69,MATCH: [MRM96] A (Rad),,
19h58m13.35s +35d15m30.99s,0.4236,46.9878,Trefoil Metric Schema,77.41,MATCH: 2MASS J19581675+3516361 (*),,
19h58m38.60s +35d10m23.04s,0.5437,164.0452,Localized Torsional Inflection,10.38,MATCH: 2MASS J19583944+3510230 (*),,
19h58m27.77s +35d08m20.54s,0.3871,8.0209,Trefoil Metric Schema,60.37,MATCH: ZTF J195825.41+350727.5 (LP*),,
19h58m23.54s +35d10m48.59s,0.3479,148.558,Localized Torsional Inflection,11.43,MATCH: 2MASS J19582260+3510479 (*),,
19h58m23.44s +35d14m15.29s,0.8945,71.2919,Baryonic Metric Substrate,16.91,MATCH: 2MASS J19582340+3514322 (*),,
19h58m20.98s +35d15m38.09s,0.1931,11.6398,Minkowskian Baseline,19.46,MATCH: 2MASS J19581991+3515236 (*),,
19h58m01.64s +35d11m46.56s,0.2451,77.725,Gasious Substrate Schema,4.06,MATCH: 2MASS J19580171+3511424 (*),,
19h58m26.82s +35d08m40.36s,0.2897,23.3455,Solenoidal Metric Schema (Iron),55.84,MATCH: 2MASS J19582926+3509275 (*),,
19h58m35.28s +35d14m17.86s,0.4555,27.4786,Metric Spacetime Anomaly,44.35,MATCH: TYC 2678-137-1 (*),,
19h58m39.03s +35d12m42.51s,0.2754,78.6283,Gasious Substrate Schema,52.11,MATCH: [MJD95] J195842.41+351212.3 (*),,
19h58m09.89s +35d13m35.78s,0.2054,40.0946,Minkowskian Baseline,14.7,MATCH: Gaia DR3 2059383977467049088 (EB*),,
19h58m14.17s +35d10m46.80s,0.2972,232.5404,Solenoidal Metric Schema (Iron),46.64,MATCH: 2MASS J19581190+3510093 (*),,
19h58m03.53s +35d12m40.14s,0.2195,166.2962,Minkowskian Baseline,17.83,MATCH: 2MASS J19580315+3512573 (LP?),,
19h58m30.29s +35d12m06.02s,0.2805,134.7152,Solenoidal Metric Schema (Iron),28.51,MATCH: 2MASS J19582831+3512211 (*),,
19h58m22.19s +35d13m25.14s,0.2405,6.4376,Gasious Substrate Schema,19.64,MATCH: 2MASS J19582342+3513375 (*),,
19h58m10.13s +35d09m03.60s,0.3062,112.9963,Solenoidal Metric Schema (Iron),60.33,MATCH: 2MASS J19580747+3508127 (*),,
19h58m06.21s +35d14m59.08s,0.3841,160.7709,Trefoil Metric Schema,40.84,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m16.02s +35d14m24.15s,0.6004,458.9897,Localized Torsional Inflection,52.79,MATCH: 2MASS J19581685+3513323 (*),,
19h58m31.95s +35d11m06.93s,0.5627,50.9531,Metric Spacetime Anomaly,45.92,MATCH: 2MASS J19582824+3511132 (*),,
19h58m12.07s +35d14m27.04s,0.2375,59.4261,Gasious Substrate Schema,53.39,MATCH: 2MASS J19580838+3513579 (*),,
19h58m20.62s +35d13m33.26s,0.2326,26.8255,Gasious Substrate Schema,34.7,MATCH: 2MASS J19582342+3513375 (*),,
19h58m07.91s +35d09m54.77s,0.2302,40.9531,Gasious Substrate Schema,34.55,MATCH: 2MASS J19580963+3510221 (*),,
19h58m22.22s +35d13m34.38s,0.232,1.1156,Gasious Substrate Schema,15.17,MATCH: 2MASS J19582342+3513375 (*),,
19h58m07.96s +35d08m43.87s,0.2365,159.5348,Gasious Substrate Schema,31.6,MATCH: 2MASS J19580747+3508127 (*),,
19h58m38.73s +35d10m03.97s,0.4459,21.3485,Trefoil Metric Schema,6.21,MATCH: [MJD95] J195838.20+351000.9 (*),,
19h58m18.73s +35d13m02.78s,0.2017,274.0852,Minkowskian Baseline,35.69,MATCH: V* V1674 Cyg (SB*),,
19h58m07.83s +35d14m41.06s,0.4429,52.035,Trefoil Metric Schema,43.35,MATCH: 2MASS J19580838+3513579 (*),,
19h58m04.40s +35d10m18.13s,0.2911,197.0916,Solenoidal Metric Schema (Iron),48.08,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m23.08s +35d11m42.87s,0.5907,68.7963,Metric Spacetime Anomaly,18.51,MATCH: 2MASS J19582433+3511532 (*),,
19h58m37.90s +35d13m29.63s,0.5271,58.5053,Metric Spacetime Anomaly,51.08,MATCH: Gaia DR3 2059386588804992896 (EB*),,
19h58m13.57s +35d14m07.81s,0.2527,66.7805,Gasious Substrate Schema,53.65,MATCH: 2MASS J19581685+3513323 (*),,
19h58m29.04s +35d14m56.73s,0.2779,357.1449,Localized Torsional Inflection,38.15,MATCH: [MRM96] B (Rad),,
19h58m38.88s +35d11m51.24s,0.2138,48.6599,Minkowskian Baseline,43.69,MATCH: 2MASS J19584218+3511350 (*),,
19h58m09.31s +35d13m03.81s,0.2958,75.6497,Solenoidal Metric Schema (Iron),16.04,MATCH: 2MASS J19580961+3512482 (*),,
19h58m33.38s +35d12m47.53s,0.5857,56.2143,Metric Spacetime Anomaly,67.44,MATCH: 2MASS J19582831+3512211 (*),,
19h58m12.69s +35d09m37.23s,0.2533,14.3624,Gasious Substrate Schema,33.57,MATCH: 2MASS J19581190+3510093 (*),,
19h58m33.52s +35d12m48.70s,0.4221,26.5311,Trefoil Metric Schema,69.48,MATCH: 2MASS J19582831+3512211 (*),,
19h58m19.36s +35d09m33.79s,0.2423,22.7688,Gasious Substrate Schema,46.06,MATCH: [MRM96] A (Rad),,
19h58m12.36s +35d13m15.12s,0.5611,0.7441,Metric Spacetime Anomaly,38.39,MATCH: Gaia DR3 2059383938795903232 (EB*),,
19h58m24.73s +35d08m13.59s,0.2353,79.3791,Gasious Substrate Schema,46.85,MATCH: ZTF J195825.41+350727.5 (LP*),,
19h58m30.29s +35d13m37.10s,0.2805,14.2808,Solenoidal Metric Schema (Iron),43,MATCH: [MRM96] B (Rad),,
19h58m34.09s +35d11m06.00s,0.1897,33.0056,Minkowskian Baseline,70.03,MATCH: 2MASS J19583668+3510036 (*),,
19h58m26.25s +35d12m21.58s,0.3871,71.0063,Trefoil Metric Schema,25.34,MATCH: 2MASS J19582831+3512211 (*),,
19h58m19.87s +35d12m54.23s,0.3462,80.8387,Helical Metric Schema,22.61,MATCH: V* V1674 Cyg (SB*),,
19h58m22.49s +35d11m18.56s,0.2015,94.6293,Minkowskian Baseline,30.63,MATCH: 2MASS J19582260+3510479 (*),,
19h58m13.39s +35d11m35.24s,0.6229,48.7762,Metric Spacetime Anomaly,35.05,MATCH: 2MASS J19581475+3512060 (*),,
19h58m11.07s +35d11m25.18s,0.3111,51.8164,Solenoidal Metric Schema (Iron),46.71,MATCH: 2MASS J19580745+3511398 (*),,
19h58m07.77s +35d09m09.56s,0.2787,47.4211,Gasious Substrate Schema,56.84,MATCH: 2MASS J19580747+3508127 (*),,
19h58m02.34s +35d12m19.04s,0.2467,154.8756,Gasious Substrate Schema,34.38,MATCH: 2MASS J19580260+3511448 (*),,
19h58m09.25s +35d11m51.30s,0.3918,96.5714,Trefoil Metric Schema,24.84,MATCH: 2MASS J19580745+3511398 (*),,
19h58m27.16s +35d11m56.32s,0.6152,98.3907,Metric Spacetime Anomaly,28.57,MATCH: 2MASS J19582831+3512211 (*),,
19h58m10.76s +35d09m31.53s,0.396,182.2222,Trefoil Metric Schema,40.34,MATCH: 2MASS J19581190+3510093 (*),,
19h58m14.42s +35d11m05.93s,0.2912,91.3105,Solenoidal Metric Schema (Iron),60.27,MATCH: 2MASS J19581475+3512060 (*),,
19h58m30.20s +35d10m44.70s,0.3234,23.876,Helical Metric Schema,37.28,MATCH: 2MASS J19582824+3511132 (*),,
19h58m34.45s +35d10m11.66s,0.2814,107.5409,Solenoidal Metric Schema (Iron),28.57,MATCH: 2MASS J19583668+3510036 (*),,
19h58m23.99s +35d13m46.93s,0.3677,120.4871,Trefoil Metric Schema,11.59,MATCH: 2MASS J19582342+3513375 (*),,
19h58m28.01s +35d14m47.80s,1.0865,75.0682,Baryonic Metric Substrate,34.1,MATCH: [MRM96] B (Rad),,
19h58m33.06s +35d14m34.59s,0.2699,56.261,Gasious Substrate Schema,46.32,MATCH: [MRM96] B (Rad),,
19h58m26.99s +35d11m27.04s,0.1872,376.7126,Minkowskian Baseline,12.86,MATCH: Gaia DR3 2059380743339321216 (EB*),,
19h58m06.59s +35d13m35.06s,0.6015,10.9088,Metric Spacetime Anomaly,32.09,MATCH: 2MASS J19580838+3513579 (*),,
19h58m25.20s +35d08m03.96s,0.9942,64.8495,Baryonic Metric Substrate,36.55,MATCH: ZTF J195825.41+350727.5 (LP*),,
19h58m24.18s +35d10m26.04s,2.0484,213.9645,Spacetime Curvature Limit (Black Hole),29.19,MATCH: 2MASS J19582260+3510479 (*),,
19h58m15.63s +35d10m53.99s,0.1883,601.092,Minkowskian Baseline,47.81,MATCH: 2MASS J19581926+3510367 (*),,
19h58m24.06s +35d12m57.96s,0.2872,220.4215,Solenoidal Metric Schema (Iron),28.93,MATCH: 2MASS J19582171+3512546 (*),,
19h58m11.52s +35d13m30.10s,0.3295,183.2482,Helical Metric Schema,28.87,MATCH: Gaia DR3 2059383977467049088 (EB*),,
19h58m19.08s +35d09m58.43s,0.5355,7.1889,Metric Spacetime Anomaly,38.45,MATCH: 2MASS J19581926+3510367 (*),,
19h57m59.28s +35d12m47.50s,1.439,49.5088,Metric Spacetime Anomaly,48.5,MATCH: 2MASS J19580315+3512573 (LP?),,
19h58m13.62s +35d16m13.01s,0.2168,63.5727,Minkowskian Baseline,44.87,MATCH: 2MASS J19581675+3516361 (*),,
19h58m11.97s +35d09m12.55s,0.271,24.1442,Gasious Substrate Schema,56.83,MATCH: 2MASS J19581190+3510093 (*),,
19h58m05.70s +35d13m02.68s,0.2772,140.2906,Gasious Substrate Schema,31.64,MATCH: 2MASS J19580315+3512573 (LP?),,
19h58m05.70s +35d12m19.22s,0.3239,37.8457,Helical Metric Schema,33.99,MATCH: [MJD95] J195804.44+351148.3 (*),,
19h58m08.12s +35d15m10.95s,0.4314,202.2753,Localized Torsional Inflection,67.02,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m03.11s +35d10m26.80s,0.2364,82.2913,Gasious Substrate Schema,30.42,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m17.74s +35d10m58.83s,0.1918,324.0344,Minkowskian Baseline,26.77,MATCH: 2MASS J19581982+3511068 (*),,
19h58m22.55s +35d12m56.47s,0.2392,142.9458,Gasious Substrate Schema,10.4,MATCH: 2MASS J19582171+3512546 (*),,
19h58m29.68s +35d11m16.95s,0.558,28.1424,Metric Spacetime Anomaly,18.06,MATCH: 2MASS J19582824+3511132 (*),,
19h58m16.52s +35d09m05.74s,0.2257,33.2576,Gasious Substrate Schema,11.27,MATCH: [MRM96] A (Rad),,
19h58m09.40s +35d10m13.60s,0.3005,39.9806,Solenoidal Metric Schema (Iron),8.95,MATCH: 2MASS J19580963+3510221 (*),,
19h58m20.49s +35d13m36.04s,1.2548,51.3252,Metric Spacetime Anomaly,36.05,MATCH: 2MASS J19582342+3513375 (*),,
19h58m22.93s +35d13m27.05s,0.1638,385.3594,Minkowskian Baseline,12.19,MATCH: 2MASS J19582342+3513375 (*),,
19h58m37.80s +35d13m23.72s,0.1845,38.3848,Minkowskian Baseline,55.28,MATCH: Gaia DR3 2059386588804992896 (EB*),,
19h58m08.29s +35d08m19.55s,0.2926,0.5942,Solenoidal Metric Schema (Iron),12.07,MATCH: 2MASS J19580747+3508127 (*),,
19h58m12.16s +35d11m13.34s,0.9671,25.2167,Baryonic Metric Substrate,59.88,MATCH: 2MASS J19580963+3510221 (*),,
19h58m35.04s +35d12m56.89s,0.3083,195.6037,Solenoidal Metric Schema (Iron),89.83,MATCH: 2MASS J19582831+3512211 (*),,
19h58m04.48s +35d09m23.57s,0.6528,11.3412,Metric Spacetime Anomaly,40.18,MATCH: 2MASS J19580169+3509024 (*),,
19h58m27.91s +35d10m22.31s,0.2038,109.5543,Minkowskian Baseline,40.03,MATCH: TYC 2678-548-1 (*),,
19h58m28.88s +35d13m27.97s,0.2155,180.9244,Minkowskian Baseline,36.09,MATCH: 2MASS J19582674+3513527 (*),,
19h58m00.89s +35d10m31.35s,1.9001,16.4424,Metric Spacetime Anomaly,3.62,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m28.17s +35d14m22.90s,0.2604,130.7123,Gasious Substrate Schema,16.75,MATCH: [MRM96] B (Rad),,
19h58m25.38s +35d12m41.98s,0.2153,49.9235,Minkowskian Baseline,41.6,MATCH: 2MASS J19582831+3512211 (*),,
19h58m18.06s +35d12m23.87s,0.2153,66.614,Minkowskian Baseline,37.9,MATCH: UCAC4 627-087903 (*),,
19h58m07.62s +35d09m55.00s,0.2309,19.7199,Gasious Substrate Schema,36.66,MATCH: 2MASS J19580963+3510221 (*),,
19h58m01.17s +35d10m51.05s,0.6906,14.7492,Metric Spacetime Anomaly,17.85,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m33.47s +35d09m44.78s,0.6851,236.5517,Localized Torsional Inflection,40.59,MATCH: TYC 2678-548-1 (*),,
19h58m38.51s +35d12m07.68s,0.6182,4.7642,Metric Spacetime Anomaly,49.13,MATCH: [MJD95] J195842.41+351212.3 (*),,
19h58m01.79s +35d14m46.48s,0.2056,128.741,Minkowskian Baseline,16.59,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m13.69s +35d16m12.53s,0.587,96.1463,Metric Spacetime Anomaly,44.39,MATCH: 2MASS J19581675+3516361 (*),,
19h58m23.16s +35d12m00.45s,0.6779,102.9908,Localized Torsional Inflection,16.08,MATCH: 2MASS J19582433+3511532 (*),,
19h58m26.20s +35d11m29.17s,1.8451,6.924,Metric Spacetime Anomaly,13.12,MATCH: Gaia DR3 2059380708979586816 (WD*),,
19h58m36.37s +35d10m18.39s,0.2439,10.7309,Gasious Substrate Schema,15.28,MATCH: 2MASS J19583668+3510036 (*),,
19h58m06.63s +35d13m25.25s,0.1933,160.9483,Minkowskian Baseline,31.85,MATCH: Gaia DR3 2059383977467049088 (EB*),,
19h58m25.33s +35d11m26.82s,0.2009,46.0161,Minkowskian Baseline,2.69,MATCH: Gaia DR3 2059380708979586816 (WD*),,
19h58m21.85s +35d14m23.46s,0.1807,155.6247,Minkowskian Baseline,21.01,MATCH: 2MASS J19582340+3514322 (*),,
19h58m14.45s +35d09m42.22s,0.4011,25.217,Trefoil Metric Schema,41.41,MATCH: 2MASS J19581190+3510093 (*),,
19h58m19.66s +35d14m58.00s,0.3475,51.0301,Helical Metric Schema,25.81,MATCH: 2MASS J19581991+3515236 (*),,
19h58m23.93s +35d14m49.25s,0.4392,110.0479,Trefoil Metric Schema,18.2,MATCH: 2MASS J19582340+3514322 (*),,
19h58m31.83s +35d11m50.75s,0.3379,211.4835,Localized Torsional Inflection,52.69,MATCH: 2MASS J19582831+3512211 (*),,
19h58m13.24s +35d09m36.91s,0.6908,6.5539,Metric Spacetime Anomaly,36.38,MATCH: 2MASS J19581190+3510093 (*),,
19h58m04.21s +35d12m03.06s,0.4401,124.5718,Trefoil Metric Schema,15.18,MATCH: [MJD95] J195804.44+351148.3 (*),,
19h58m07.88s +35d13m14.42s,0.3393,116.4349,Helical Metric Schema,18.84,MATCH: Gaia DR3 2059383977467049088 (EB*),,
19h58m26.06s +35d12m15.10s,0.3724,108.7217,Trefoil Metric Schema,28.31,MATCH: 2MASS J19582831+3512211 (*),,
19h58m32.69s +35d11m55.31s,0.2821,28.1136,Solenoidal Metric Schema (Iron),59.49,MATCH: 2MASS J19582831+3512211 (*),,
19h58m31.85s +35d11m59.19s,0.5938,66.3668,Metric Spacetime Anomaly,48.54,MATCH: 2MASS J19582831+3512211 (*),,
19h58m09.17s +35d12m54.25s,0.2578,17.6379,Gasious Substrate Schema,8.16,MATCH: 2MASS J19580961+3512482 (*),,
19h58m21.80s +35d13m35.46s,0.2445,152.2347,Gasious Substrate Schema,20.08,MATCH: 2MASS J19582342+3513375 (*),,
19h58m01.13s +35d09m13.98s,0.2535,55.486,Gasious Substrate Schema,13.38,MATCH: 2MASS J19580169+3509024 (*),,
19h58m18.43s +35d15m50.61s,1.3641,157.8149,Localized Torsional Inflection,32.58,MATCH: 2MASS J19581991+3515236 (*),,
19h58m17.34s +35d15m02.59s,0.3695,56.9078,Trefoil Metric Schema,37.94,MATCH: 2MASS J19581991+3515236 (*),,
19h58m18.93s +35d08m57.80s,0.2671,31.0218,Gasious Substrate Schema,22.46,MATCH: [MRM96] A (Rad),,
19h58m03.60s +35d14m45.69s,0.7259,116.7461,Metric Spacetime Anomaly,6.19,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m14.62s +35d15m03.23s,0.5472,331.3006,Metric Spacetime Anomaly,68.02,MATCH: 2MASS J19581991+3515236 (*),,
19h58m21.25s +35d10m30.21s,0.3951,44.903,Trefoil Metric Schema,24.35,MATCH: 2MASS J19582260+3510479 (*),,
19h58m33.23s +35d13m56.98s,0.3262,30.9464,Helical Metric Schema,50.73,MATCH: [MRM96] B (Rad),,
19h58m34.95s +35d14m54.34s,0.3505,49.6575,Helical Metric Schema,37.51,MATCH: [MRM96] C (Rad),,
19h58m28.16s +35d14m09.10s,0.2013,552.0682,Minkowskian Baseline,19.17,MATCH: [MRM96] B (Rad),,
19h58m05.81s +35d14m01.16s,0.2649,104.3306,Gasious Substrate Schema,31.85,MATCH: 2MASS J19580838+3513579 (*),,
19h58m24.45s +35d09m33.11s,0.2495,2.2243,Gasious Substrate Schema,59.32,MATCH: 2MASS J19582926+3509275 (*),,
19h58m19.23s +35d13m58.33s,0.4975,11.6631,Metric Spacetime Anomaly,38.99,MATCH: 2MASS J19581685+3513323 (*),,
19h58m14.32s +35d14m45.88s,1.0474,73.4468,Localized Torsional Inflection,78.27,MATCH: 2MASS J19581991+3515236 (*),,
19h58m23.53s +35d09m10.29s,0.2907,95.1161,Solenoidal Metric Schema (Iron),72.4,MATCH: 2MASS J19582926+3509275 (*),,
19h58m23.22s +35d10m57.26s,0.4779,52.7026,Metric Spacetime Anomaly,11.94,MATCH: 2MASS J19582260+3510479 (*),,
19h58m12.06s +35d11m13.92s,0.3187,71.8938,Solenoidal Metric Schema (Iron),59.76,MATCH: 2MASS J19580963+3510221 (*),,
19h58m22.62s +35d13m44.36s,0.2275,283.5231,Gasious Substrate Schema,12.01,MATCH: 2MASS J19582342+3513375 (*),,
19h58m06.05s +35d11m06.48s,0.3281,76.6066,Helical Metric Schema,37.54,MATCH: 2MASS J19580745+3511398 (*),,
19h58m34.72s +35d14m15.31s,0.2382,487.5447,Localized Torsional Inflection,51.49,MATCH: TYC 2678-137-1 (*),,
19h58m21.48s +35d13m47.56s,0.2908,156.366,Solenoidal Metric Schema (Iron),25.89,MATCH: 2MASS J19582342+3513375 (*),,
19h58m34.05s +35d12m27.90s,0.3426,50.2227,Helical Metric Schema,70.59,MATCH: 2MASS J19582831+3512211 (*),,
19h58m25.33s +35d11m57.88s,0.321,73.2658,Helical Metric Schema,13.09,MATCH: 2MASS J19582433+3511532 (*),,
19h58m16.08s +35d09m38.51s,0.4602,32.0447,Metric Spacetime Anomaly,43.35,MATCH: [MRM96] A (Rad),,
19h58m00.68s +35d10m36.71s,0.6081,57.4999,Metric Spacetime Anomaly,2.58,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m12.18s +35d10m50.97s,0.263,3.9085,Gasious Substrate Schema,41.74,MATCH: 2MASS J19581190+3510093 (*),,
19h58m38.50s +35d12m24.91s,0.1746,287.0283,Minkowskian Baseline,50.6,MATCH: [MJD95] J195842.41+351212.3 (*),,
19h58m15.92s +35d13m52.97s,1.8284,102.0892,Spacetime Curvature Limit (Black Hole),23.58,MATCH: 2MASS J19581685+3513323 (*),,
19h58m10.95s +35d13m07.49s,0.2932,33.7927,Solenoidal Metric Schema (Iron),25.24,MATCH: 2MASS J19580961+3512482 (*),,
19h58m14.11s +35d11m52.94s,1.0441,28.9969,Baryonic Metric Substrate,15.3,MATCH: 2MASS J19581475+3512060 (*),,
19h58m22.74s +35d09m44.03s,0.3217,23.138,Helical Metric Schema,63.96,MATCH: 2MASS J19582260+3510479 (*),,
19h58m24.34s +35d10m14.83s,0.3734,55.355,Trefoil Metric Schema,39.35,MATCH: 2MASS J19582260+3510479 (*),,
19h58m27.41s +35d12m24.49s,0.3524,83.262,Helical Metric Schema,11.61,MATCH: 2MASS J19582831+3512211 (*),,
19h58m34.78s +35d12m45.94s,0.2437,12.8325,Gasious Substrate Schema,83.01,MATCH: 2MASS J19582831+3512211 (*),,
19h58m34.24s +35d14m09.16s,0.3456,122.12,Helical Metric Schema,58.43,MATCH: TYC 2678-137-1 (*),,
19h58m01.73s +35d10m43.32s,0.2695,121.0228,Gasious Substrate Schema,15.58,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m18.38s +35d11m09.88s,0.2292,432.5114,Gasious Substrate Schema,17.94,MATCH: 2MASS J19581982+3511068 (*),,
19h58m06.85s +35d15m22.66s,0.4201,19.3731,Trefoil Metric Schema,60.06,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m23.89s +35d16m16.13s,0.2782,2.1284,Gasious Substrate Schema,44.32,MATCH: 2MASS J19582445+3515323 (*),,
19h58m25.25s +35d11m59.12s,0.2555,33.73,Gasious Substrate Schema,12.71,MATCH: 2MASS J19582433+3511532 (*),,
19h58m38.65s +35d14m02.07s,0.4808,39.8152,Metric Spacetime Anomaly,20.91,MATCH: TYC 2678-137-1 (*),,
19h58m26.44s +35d11m08.72s,0.1873,160.6805,Minkowskian Baseline,22.39,MATCH: Gaia DR3 2059380743339321216 (EB*),,
19h58m18.27s +35d13m56.38s,0.5637,55.6186,Metric Spacetime Anomaly,29.61,MATCH: 2MASS J19581685+3513323 (*),,
19h58m23.31s +35d12m54.03s,0.2318,28.2895,Gasious Substrate Schema,19.55,MATCH: 2MASS J19582171+3512546 (*),,
19h58m21.94s +35d09m07.77s,0.3415,230.8917,Localized Torsional Inflection,60.33,MATCH: [MRM96] A (Rad),,
19h58m40.88s +35d11m43.16s,0.3757,79.6857,Trefoil Metric Schema,18.01,MATCH: 2MASS J19584218+3511350 (*),,
19h58m34.64s +35d09m59.06s,0.2373,33.4143,Gasious Substrate Schema,25.49,MATCH: 2MASS J19583668+3510036 (*),,
19h58m01.65s +35d10m11.97s,0.3662,145.6422,Trefoil Metric Schema,25.03,MATCH: ZTF J195800.69+351034.1 (EB*),,
19h58m21.54s +35d12m53.54s,1.8327,84.5462,Spacetime Curvature Limit (Black Hole),2.39,MATCH: 2MASS J19582171+3512546 (*),,
19h58m28.82s +35d08m24.59s,0.2917,0.0776,Solenoidal Metric Schema (Iron),63.12,MATCH: 2MASS J19582926+3509275 (*),,
19h58m11.28s +35d13m20.54s,0.2758,173.1604,Gasious Substrate Schema,25.35,MATCH: Gaia DR3 2059383977467049088 (EB*),,
19h58m08.85s +35d10m57.82s,0.2216,276.0882,Localized Torsional Inflection,37.04,MATCH: 2MASS J19580963+3510221 (*),,
19h58m28.26s +35d09m58.59s,0.4694,149.8254,Metric Spacetime Anomaly,24.82,MATCH: TYC 2678-548-1 (*),,
19h58m20.80s +35d14m37.62s,0.262,11.0237,Gasious Substrate Schema,32.43,MATCH: 2MASS J19582340+3514322 (*),,
19h58m31.91s +35d12m24.88s,0.2175,81.6238,Minkowskian Baseline,44.2,MATCH: 2MASS J19582831+3512211 (*),,
19h58m17.29s +35d13m05.11s,0.1728,233.3848,Minkowskian Baseline,23.2,MATCH: Gaia DR3 2059383938795903232 (EB*),,
19h58m21.82s +35d14m52.60s,0.1762,208.977,Minkowskian Baseline,28.21,MATCH: 2MASS J19582340+3514322 (*),,
19h58m03.09s +35d14m49.94s,0.1772,104.5302,Minkowskian Baseline,6.32,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m01.52s +35d14m59.21s,0.3419,10.4038,Helical Metric Schema,25.07,MATCH: 2MASS J19580312+3514435 (EB*),,
19h58m18.60s +35d09m51.22s,0.2176,75.6294,Minkowskian Baseline,46.32,MATCH: 2MASS J19581926+3510367 (*),,
19h58m17.96s +35d14m45.07s,0.3278,15.4469,Helical Metric Schema,45.4,MATCH: 2MASS J19581991+3515236 (*),,
19h58m24.21s +35d10m07.39s,0.367,49.1503,Trefoil Metric Schema,45.08,MATCH: 2MASS J19582260+3510479 (*),,
19h58m36.00s +35d12m59.06s,0.4492,63.3476,Trefoil Metric Schema,87.79,MATCH: Gaia DR3 2059386588804992896 (EB*),,
19h58m16.08s +35d10m13.80s,0.1832,132.8588,Minkowskian Baseline,45.37,MATCH: 2MASS J19581926+3510367 (*),,
19h58m18.17s +35d13m32.28s,0.2416,0.1861,Gasious Substrate Schema,16.1,MATCH: 2MASS J19581685+3513323 (*),,
19h58m32.03s +35d13m50.97s,0.3831,88.722,Trefoil Metric Schema,41.79,MATCH: [MRM96] B (Rad),,
19h58m28.24s +35d09m18.65s,0.3412,100.9216,Helical Metric Schema,15.35,MATCH: 2MASS J19582926+3509275 (*),,
19h58m40.34s +35d11m05.18s,0.2638,115.8431,Gasious Substrate Schema,9.82,MATCH: 2MASS J19584066+3510562 (*),,
19h58m34.75s +35d13m03.09s,0.8813,16.6697,Baryonic Metric Substrate,89.32,MATCH: 2MASS J19582831+3512211 (*),,
19h58m37.58s +35d10m08.41s,0.2285,137.3842,Gasious Substrate Schema,11.5,MATCH: [MJD95] J195838.20+351000.9 (*),,
19h58m20.43s +35d11m16.57s,0.3878,64.2789,Trefoil Metric Schema,12.23,MATCH: 2MASS J19581982+3511068 (*),,
19h58m15.76s +35d15m37.49s,0.2392,83.3813,Gasious Substrate Schema,52.79,MATCH: 2MASS J19581991+3515236 (*),,
19h58m16.12s +35d15m53.81s,0.2002,55.2292,Minkowskian Baseline,43.1,MATCH: 2MASS J19581675+3516361 (*),,
19h58m21.33s +35d11m35.82s,0.8127,125.9684,Localized Torsional Inflection,28.91,MATCH: 2MASS J19581917+3511476 (*),,
19h58m23.27s +35d14m18.83s,1.0828,40.9958,Baryonic Metric Substrate,13.48,MATCH: 2MASS J19582340+3514322 (*),,
19h58m10.25s +35d11m55.32s,0.3836,8.9151,Trefoil Metric Schema,37.63,MATCH: 2MASS J19580745+3511398 (*),,
19h58m16.47s +35d11m08.62s,0.2243,62.1452,Gasious Substrate Schema,41.14,MATCH: 2MASS J19581982+3511068 (*),,
19h58m13.52s +35d12m27.15s,0.2223,8.7578,Gasious Substrate Schema,25.94,MATCH: 2MASS J19581475+3512060 (*),,
19h58m29.02s +35d13m09.40s,0.247,43.8128,Gasious Substrate Schema,49.04,MATCH: 2MASS J19582831+3512211 (*),,
19h58m32.81s +35d14m54.75s,0.4892,23.6163,Metric Spacetime Anomaly,38.14,MATCH: [MRM96] C (Rad),,
19h58m05.36s +35d10m34.04s,0.2502,82.5132,Gasious Substrate Schema,53.79,MATCH: 2MASS J19580963+3510221 (*),,
19h58m36.01s +35d10m47.27s,0.4291,6.5954,Trefoil Metric Schema,44.44,MATCH: 2MASS J19583668+3510036 (*),,
19h58m16.29s +35d13m06.81s,0.252,14.047,Gasious Substrate Schema,11.17,MATCH: Gaia DR3 2059383938795903232 (EB*),,
19h58m02.27s +35d09m28.15s,0.3131,0.1616,Solenoidal Metric Schema (Iron),26.62,MATCH: 2MASS J19580169+3509024 (*),,
19h58m21.62s +35d08m27.87s,0.2522,51.8281,Gasious Substrate Schema,62.63,MATCH: [MRM96] A (Rad),,
19h57m59.85s +35d14m04.16s,1.571,26.8269,Metric Spacetime Anomaly,18.06,MATCH: [MJD95] J195759.15+351420.5 (*),,
19h58m09.46s +35d12m07.74s,0.2261,90.3368,Gasious Substrate Schema,37.2,MATCH: 2MASS J19580745+3511398 (*),,
