ra,dec
10 45 18.34 ,-59 39 19.91 
10 44 47.54 ,-59 42 04.95 
10 44 58.40 ,-59 41 58.36 
10 44 41.56 ,-59 39 48.76 
10 44 28.74 ,-59 39 26.90 
10 44 45.99 ,-59 39 57.76 
10 44 51.85 ,-59 42 59.20 
10 44 57.36 ,-59 42 58.63 
10 45 11.31 ,-59 41 30.36 
10 44 43.27 ,-59 43 49.74 
10 44 55.33 ,-59 41 19.96 
10 45 03.25 ,-59 41 59.18 
10 45 17.18 ,-59 40 31.69 
10 44 28.35 ,-59 41 39.64 
10 44 28.71 ,-59 41 39.97 
10 45 04.38 ,-59 41 47.75 
10 44 38.95 ,-59 39 44.59 
10 45 13.09 ,-59 38 59.23 
10 45 13.14 ,-59 38 55.26 
10 44 58.77 ,-59 41 05.95 
10 44 37.33 ,-59 42 37.51 
10 45 06.60 ,-59 42 19.09 
10 45 05.59 ,-59 38 50.91 
10 44 48.09 ,-59 42 57.23 
10 45 19.53 ,-59 43 35.74 
10 45 16.36 ,-59 43 15.36 
10 44 53.40 ,-59 41 15.91 
10 45 14.18 ,-59 42 45.86 
10 45 05.62 ,-59 39 29.30 
10 45 13.55 ,-59 39 05.95 
10 44 43.75 ,-59 38 49.54 
10 44 45.66 ,-59 43 31.36 
10 45 04.27 ,-59 40 26.08 
10 44 42.82 ,-59 38 04.70 
10 45 04.38 ,-59 40 58.15 
10 44 49.48 ,-59 41 36.95 
10 45 00.64 ,-59 39 58.76 
10 45 06.93 ,-59 43 20.06 
10 44 46.98 ,-59 38 12.15 
10 45 18.36 ,-59 43 13.07 
10 45 21.81 ,-59 39 51.55 
10 45 00.86 ,-59 41 26.51 
10 44 39.52 ,-59 44 15.40 
10 44 49.55 ,-59 44 10.13 
10 45 04.42 ,-59 37 29.02 
10 45 05.48 ,-59 38 47.27 
10 45 15.16 ,-59 43 49.42 
10 45 13.69 ,-59 43 44.48 
10 44 32.64 ,-59 42 09.86 
10 45 09.75 ,-59 43 50.03 
10 44 54.95 ,-59 38 13.17 
10 45 07.70 ,-59 43 22.25 
10 44 50.60 ,-59 43 09.35 
10 45 11.83 ,-59 44 19.79 
10 45 00.56 ,-59 42 43.34 
10 44 48.60 ,-59 41 55.62 
10 45 06.39 ,-59 40 36.23 
10 44 45.59 ,-59 43 16.24 
10 44 33.40 ,-59 42 48.55 
10 45 04.21 ,-59 42 24.64 
10 44 56.01 ,-59 42 44.57 
10 44 31.89 ,-59 41 39.08 
10 44 55.85 ,-59 41 45.01 
10 44 46.20 ,-59 40 51.75 
10 44 33.41 ,-59 40 24.02 
10 45 07.37 ,-59 41 55.32 
10 44 59.86 ,-59 40 34.63 
10 45 03.96 ,-59 40 48.17 
10 45 01.64 ,-59 42 28.75 
10 45 11.51 ,-59 38 24.58 
10 45 06.02 ,-59 38 57.58 
10 44 51.01 ,-59 38 17.70 
10 45 08.62 ,-59 44 04.78 
10 44 56.95 ,-59 40 06.62 
10 44 45.15 ,-59 43 49.46 
10 45 22.68 ,-59 42 08.93 
10 45 03.08 ,-59 38 20.57 
10 44 40.06 ,-59 39 48.37 
10 45 09.54 ,-59 40 18.42 
10 44 57.82 ,-59 44 39.00 
10 44 27.43 ,-59 41 17.27 
10 45 05.23 ,-59 38 43.41 
10 44 57.64 ,-59 44 09.45 
10 44 38.24 ,-59 39 21.85 
10 45 02.12 ,-59 41 13.36 
10 44 41.90 ,-59 42 35.12 
10 45 11.57 ,-59 39 44.64 
10 44 37.63 ,-59 39 37.01 
10 44 59.67 ,-59 38 39.51 
10 45 07.03 ,-59 41 39.01 
10 45 23.02 ,-59 40 48.87 
10 45 01.16 ,-59 42 20.39 
10 45 13.28 ,-59 42 54.43 
10 44 55.99 ,-59 39 37.45 
10 44 55.39 ,-59 44 09.12 
10 45 24.81 ,-59 41 44.38 
10 45 00.11 ,-59 39 06.83 
10 44 43.96 ,-59 40 41.10 
10 45 20.16 ,-59 39 07.19 
10 45 14.56 ,-59 42 05.07 
10 44 51.96 ,-59 42 42.49 
10 45 00.93 ,-59 38 57.00 
10 44 33.60 ,-59 39 27.44 
10 45 00.51 ,-59 37 31.69 
10 44 48.33 ,-59 41 04.49 
10 45 17.16 ,-59 41 21.89 
10 45 04.87 ,-59 42 31.78 
10 44 43.46 ,-59 38 04.52 
10 44 50.02 ,-59 42 24.40 
10 45 00.31 ,-59 42 40.88 
10 45 08.39 ,-59 37 48.44 
10 45 10.32 ,-59 42 01.35 
10 45 00.33 ,-59 42 05.11 
10 44 35.00 ,-59 42 21.74 
10 45 00.08 ,-59 43 43.72 
10 45 06.77 ,-59 39 15.91 
10 44 37.64 ,-59 38 15.29 
10 44 36.22 ,-59 39 56.30 
10 44 54.78 ,-59 37 14.03 
10 44 58.96 ,-59 38 41.16 
10 44 45.23 ,-59 42 59.77 
10 44 40.77 ,-59 42 28.53 
10 44 55.83 ,-59 43 10.87 
10 44 57.75 ,-59 44 30.28 
10 44 54.46 ,-59 44 17.13 
10 45 11.66 ,-59 41 15.56 
10 45 09.74 ,-59 41 43.97 
10 45 10.48 ,-59 44 18.18 
10 45 01.76 ,-59 40 40.16 
10 44 30.03 ,-59 40 12.73 
10 45 16.80 ,-59 41 00.23 
10 44 48.24 ,-59 39 43.35 
10 45 02.44 ,-59 38 25.83 
10 44 59.76 ,-59 43 11.68 
10 45 11.30 ,-59 38 33.24 
10 44 38.27 ,-59 40 56.83 
10 45 09.91 ,-59 44 20.88 
10 44 53.52 ,-59 39 43.23 
10 45 06.58 ,-59 38 23.14 
10 45 15.04 ,-59 39 55.79 
10 45 19.04 ,-59 42 31.76 
10 44 59.63 ,-59 41 59.38 
10 45 20.60 ,-59 41 32.71 
10 44 47.11 ,-59 40 05.90 
10 45 13.75 ,-59 42 19.36 
10 44 54.71 ,-59 44 12.00 
10 44 53.32 ,-59 42 18.21 
10 45 18.18 ,-59 43 16.70 
10 44 52.06 ,-59 42 22.32 
10 44 37.97 ,-59 42 10.68 
10 44 57.04 ,-59 41 38.23 
10 45 06.79 ,-59 38 46.74 
10 45 03.63 ,-59 43 30.32 
10 44 48.76 ,-59 38 33.57 
10 44 26.90 ,-59 41 29.61 
10 44 52.19 ,-59 44 33.63 
10 44 57.77 ,-59 42 54.95 
10 44 39.06 ,-59 41 42.05 
10 44 39.55 ,-59 38 47.27 
10 45 07.63 ,-59 42 20.53 
10 45 01.43 ,-59 40 43.04 
10 45 09.28 ,-59 42 13.69 
10 44 30.13 ,-59 41 34.07 
10 44 59.03 ,-59 42 43.22 
10 44 31.42 ,-59 41 38.87 
10 45 17.80 ,-59 38 35.14 
10 45 16.75 ,-59 41 03.70 
10 45 15.50 ,-59 41 39.50 
10 45 01.42 ,-59 42 57.40 
10 45 01.31 ,-59 39 37.00 
10 45 26.55 ,-59 39 52.45 
10 45 06.92 ,-59 42 13.88 
10 44 46.39 ,-59 40 05.21 
10 44 32.10 ,-59 42 44.64 
10 44 32.19 ,-59 42 37.91 
10 44 56.35 ,-59 39 04.76 
10 44 44.85 ,-59 42 49.61 
10 44 43.47 ,-59 40 25.03 
10 44 39.05 ,-59 42 20.35 
10 44 49.27 ,-59 38 49.53 
10 44 42.93 ,-59 38 18.09 
10 44 36.27 ,-59 39 05.90 
10 44 55.34 ,-59 38 53.57 
10 45 07.34 ,-59 40 03.48 
10 45 04.80 ,-59 43 03.09 
10 44 54.50 ,-59 39 53.85 
10 45 22.89 ,-59 41 42.97 
10 44 43.53 ,-59 40 34.99 
10 45 14.57 ,-59 43 31.60 
10 45 11.69 ,-59 40 33.28 
10 44 55.70 ,-59 43 32.64 
10 44 36.03 ,-59 43 02.99 
10 44 43.01 ,-59 39 52.10 
10 45 12.06 ,-59 40 27.54 
10 45 01.49 ,-59 40 03.96 
10 44 31.28 ,-59 42 03.26 
10 44 38.65 ,-59 42 53.49 
10 44 34.75 ,-59 40 03.01 
10 44 53.78 ,-59 38 56.86 
10 44 45.54 ,-59 41 06.03 
10 44 48.19 ,-59 38 19.05 
10 44 55.53 ,-59 42 34.15 
10 44 45.37 ,-59 42 43.71 
10 44 56.27 ,-59 43 32.18 
10 45 23.26 ,-59 43 01.61 
10 44 41.58 ,-59 43 04.89 
10 44 48.62 ,-59 38 33.69 
10 44 46.45 ,-59 43 59.53 
10 44 39.29 ,-59 38 49.08 
10 44 50.45 ,-59 43 37.87 
10 44 38.41 ,-59 40 47.60 
10 45 16.55 ,-59 41 59.06 
10 45 18.93 ,-59 42 28.31 
10 45 12.24 ,-59 38 18.99 
10 45 10.78 ,-59 42 14.89 
10 44 43.68 ,-59 39 55.34 
10 45 15.60 ,-59 39 27.82 
10 44 53.11 ,-59 38 50.65 
10 45 00.34 ,-59 40 47.53 
10 44 38.91 ,-59 43 44.70 
10 45 19.51 ,-59 39 24.25 
10 45 11.73 ,-59 44 16.67 
10 45 00.60 ,-59 42 02.92 
10 44 33.03 ,-59 39 43.41 
10 45 12.89 ,-59 38 18.97 
10 44 42.68 ,-59 41 56.71 
10 45 15.11 ,-59 41 21.60 
10 44 41.96 ,-59 38 03.61 
10 45 11.04 ,-59 41 02.23 
10 44 51.92 ,-59 37 27.71 
10 45 20.45 ,-59 41 42.25 
10 44 50.24 ,-59 37 41.14 
10 44 33.45 ,-59 39 33.69 
10 45 09.40 ,-59 37 58.83 
10 44 51.82 ,-59 41 16.93 
10 44 50.95 ,-59 39 42.42 
10 44 31.02 ,-59 42 38.88 
10 44 40.71 ,-59 38 33.13 
10 44 54.58 ,-59 40 55.55 
10 44 32.35 ,-59 42 46.19 
10 45 01.17 ,-59 42 50.41 
10 44 46.21 ,-59 41 24.41 
10 44 53.77 ,-59 41 59.83 
10 44 34.13 ,-59 40 56.98 
10 45 18.84 ,-59 43 10.36 
10 45 13.12 ,-59 43 52.66 
10 44 53.57 ,-59 40 34.83 
10 44 50.72 ,-59 42 16.93 
10 44 36.78 ,-59 40 09.79 
10 44 58.69 ,-59 39 03.50 
10 45 13.28 ,-59 41 09.14 
10 44 45.57 ,-59 38 45.20 
10 45 20.23 ,-59 41 57.59 
10 45 22.63 ,-59 42 07.79 
10 45 13.09 ,-59 41 54.51 
10 44 33.45 ,-59 39 08.10 
10 45 08.91 ,-59 41 40.13 
10 44 42.27 ,-59 42 37.99 
10 45 11.36 ,-59 40 53.78 
10 45 10.01 ,-59 43 49.27 
10 45 14.17 ,-59 42 28.56 
10 44 51.25 ,-59 38 13.46 
10 44 34.65 ,-59 40 16.37 
10 45 13.75 ,-59 43 32.77 
10 45 19.58 ,-59 43 41.31 
10 45 01.10 ,-59 41 42.17 
10 45 14.47 ,-59 42 28.78 
10 45 03.22 ,-59 38 44.77 
10 44 59.95 ,-59 43 35.69 
10 44 53.07 ,-59 42 01.69 
10 44 54.38 ,-59 39 19.50 
10 44 45.14 ,-59 40 41.33 
10 45 08.25 ,-59 43 03.88 
10 44 57.32 ,-59 39 39.05 
10 44 29.32 ,-59 40 58.54 
10 45 13.97 ,-59 42 28.99 
10 45 15.62 ,-59 39 42.99 
10 45 12.03 ,-59 42 24.96 
10 44 58.17 ,-59 40 55.62 
10 44 50.94 ,-59 40 49.69 
10 44 40.67 ,-59 43 33.55 
10 45 05.57 ,-59 42 00.11 
10 44 57.07 ,-59 41 48.08 
10 44 52.64 ,-59 41 29.44 
10 44 54.39 ,-59 38 39.04 
10 44 57.16 ,-59 40 40.26 
10 44 35.68 ,-59 41 11.69 
10 45 05.72 ,-59 39 11.90 
10 45 22.61 ,-59 43 07.87 
10 44 47.53 ,-59 42 32.01 
10 44 52.72 ,-59 38 45.10 
10 44 55.34 ,-59 41 28.52 
10 44 47.51 ,-59 41 50.74 
10 45 06.37 ,-59 38 59.57 
10 44 47.76 ,-59 40 24.57 
18 02 20.69 ,-24 24 08.99 
18 02 21.96 ,-24 28 54.25 
18 02 13.15 ,-24 22 13.11 
18 02 38.63 ,-24 23 37.16 
18 02 03.68 ,-24 23 15.75 
18 02 53.17 ,-24 27 25.05 
18 02 25.41 ,-24 23 34.25 
18 02 57.22 ,-24 22 51.53 
18 02 48.92 ,-24 22 06.28 
18 02 19.81 ,-24 15 54.24 
18 02 05.68 ,-24 22 22.73 
18 02 18.12 ,-24 17 47.18 
18 02 15.60 ,-24 23 24.31 
18 02 21.25 ,-24 23 09.88 
18 02 35.98 ,-24 26 02.93 
18 03 00.11 ,-24 22 28.55 
18 02 24.64 ,-24 20 03.73 
18 02 33.96 ,-24 16 26.85 
18 02 19.14 ,-24 19 25.35 
18 02 37.52 ,-24 27 26.23 
18 02 22.15 ,-24 22 15.08 
18 02 34.45 ,-24 28 34.87 
18 02 34.27 ,-24 21 23.67 
18 02 26.13 ,-24 20 59.03 
18 02 32.59 ,-24 23 29.62 
18 02 51.93 ,-24 22 49.36 
18 02 02.66 ,-24 25 22.81 
18 02 59.13 ,-24 19 54.73 
18 02 10.61 ,-24 18 21.09 
18 01 59.84 ,-24 23 28.49 
18 02 15.50 ,-24 21 25.58 
18 02 19.55 ,-24 23 02.14 
18 02 47.18 ,-24 16 54.24 
18 02 02.41 ,-24 23 40.94 
18 02 36.65 ,-24 21 23.17 
18 02 42.08 ,-24 26 57.85 
18 02 33.26 ,-24 29 16.41 
18 02 47.13 ,-24 26 39.63 
18 02 05.98 ,-24 16 29.29 
18 02 38.90 ,-24 26 34.12 
18 02 15.18 ,-24 26 57.85 
18 02 29.18 ,-24 16 57.95 
18 02 27.01 ,-24 20 39.82 
18 02 49.65 ,-24 26 09.44 
18 02 29.16 ,-24 30 24.86 
18 02 07.44 ,-24 23 02.25 
18 02 36.52 ,-24 20 38.60 
18 02 18.79 ,-24 21 35.66 
18 02 16.65 ,-24 24 00.14 
18 02 33.80 ,-24 22 00.22 
18 02 24.98 ,-24 28 30.69 
18 02 39.12 ,-24 27 17.30 
18 02 47.43 ,-24 28 28.32 
18 02 25.38 ,-24 20 22.88 
18 02 21.52 ,-24 19 10.73 
18 02 08.57 ,-24 20 40.79 
18 01 59.26 ,-24 17 27.50 
18 02 13.71 ,-24 23 40.42 
18 02 53.28 ,-24 17 34.96 
18 02 44.23 ,-24 16 11.42 
18 02 07.00 ,-24 15 34.48 
18 02 21.59 ,-24 16 51.34 
18 02 02.25 ,-24 24 26.93 
18 02 09.36 ,-24 20 55.72 
18 02 56.36 ,-24 22 40.31 
18 02 19.97 ,-24 20 50.35 
18 02 58.98 ,-24 20 02.36 
18 02 22.81 ,-24 28 23.58 
18 02 29.31 ,-24 20 52.39 
18 02 37.04 ,-24 21 49.20 
18 02 22.77 ,-24 18 30.02 
18 02 19.14 ,-24 17 08.22 
18 02 19.02 ,-24 19 12.69 
18 02 44.71 ,-24 18 39.69 
18 02 28.34 ,-24 30 04.66 
18 02 28.14 ,-24 17 31.30 
18 02 41.12 ,-24 26 36.66 
18 02 30.08 ,-24 14 44.69 
18 02 19.28 ,-24 18 45.22 
18 01 56.40 ,-24 20 40.24 
18 02 11.49 ,-24 18 13.83 
18 02 19.08 ,-24 20 37.84 
18 02 50.39 ,-24 24 02.13 
18 02 53.85 ,-24 17 33.77 
18 02 26.01 ,-24 23 51.92 
18 01 55.16 ,-24 18 47.32 
18 01 59.95 ,-24 17 56.82 
18 02 24.83 ,-24 29 42.12 
18 02 17.22 ,-24 26 02.23 
18 02 32.79 ,-24 17 55.55 
18 02 29.39 ,-24 28 10.35 
18 02 55.69 ,-24 26 32.23 
18 02 34.32 ,-24 25 43.56 
18 02 26.59 ,-24 24 40.99 
18 02 54.29 ,-24 23 37.88 
18 01 56.20 ,-24 20 54.68 
18 02 03.65 ,-24 19 51.08 
18 02 42.24 ,-24 21 13.01 
18 02 25.27 ,-24 15 17.82 
18 02 12.53 ,-24 22 24.81 
18 02 34.13 ,-24 20 49.48 
18 02 00.16 ,-24 21 12.91 
18 02 51.76 ,-24 20 28.96 
18 03 00.56 ,-24 19 04.60 
18 02 14.68 ,-24 21 48.04 
18 03 04.07 ,-24 23 13.78 
18 02 17.32 ,-24 16 29.27 
18 02 10.83 ,-24 22 30.94 
18 02 55.93 ,-24 26 43.75 
18 02 06.84 ,-24 22 49.58 
18 02 28.49 ,-24 28 00.69 
18 02 55.27 ,-24 22 22.74 
18 02 52.07 ,-24 26 21.76 
18 02 28.41 ,-24 16 46.19 
18 02 59.54 ,-24 22 59.67 
18 02 27.86 ,-24 14 45.15 
18 02 16.17 ,-24 20 21.35 
18 02 17.76 ,-24 23 46.07 
18 02 36.17 ,-24 21 55.20 
18 02 40.54 ,-24 18 02.54 
18 02 09.02 ,-24 26 44.65 
18 02 43.13 ,-24 27 18.98 
18 02 44.44 ,-24 21 47.96 
18 02 59.98 ,-24 20 58.30 
18 02 23.96 ,-24 18 41.61 
18 02 21.24 ,-24 23 44.19 
18 02 19.42 ,-24 27 21.58 
18 02 08.56 ,-24 27 37.34 
18 02 48.96 ,-24 26 43.32 
18 03 03.12 ,-24 21 42.73 
18 02 48.25 ,-24 24 09.62 
18 02 54.76 ,-24 22 32.01 
18 02 42.81 ,-24 22 53.47 
18 02 08.75 ,-24 23 23.51 
18 02 17.80 ,-24 17 31.09 
18 02 23.63 ,-24 20 36.61 
18 02 15.08 ,-24 27 13.36 
18 02 35.61 ,-24 24 43.25 
18 02 26.72 ,-24 16 17.59 
18 02 53.30 ,-24 21 14.94 
18 02 37.94 ,-24 18 45.80 
18 02 07.55 ,-24 15 37.23 
18 02 32.55 ,-24 26 55.80 
18 02 58.66 ,-24 18 56.62 
18 02 14.83 ,-24 15 56.29 
18 02 06.40 ,-24 25 54.22 
18 02 39.88 ,-24 22 02.71 
18 02 41.97 ,-24 28 22.22 
18 02 51.02 ,-24 21 39.77 
18 02 13.48 ,-24 15 05.62 
18 02 16.79 ,-24 17 39.69 
18 02 56.54 ,-24 23 52.52 
18 02 31.85 ,-24 28 32.73 
18 02 18.79 ,-24 18 54.97 
18 02 05.38 ,-24 26 18.80 
18 02 32.36 ,-24 23 38.52 
18 02 29.29 ,-24 16 31.06 
18 01 58.79 ,-24 24 18.28 
18 02 06.62 ,-24 27 16.56 
18 02 04.42 ,-24 24 11.81 
18 02 54.30 ,-24 17 44.16 
18 02 15.95 ,-24 25 40.44 
18 02 25.66 ,-24 16 28.49 
18 01 59.70 ,-24 20 14.24 
18 02 12.60 ,-24 17 53.25 
18 02 20.04 ,-24 22 46.30 
18 02 00.80 ,-24 19 34.03 
18 02 16.27 ,-24 17 09.60 
18 02 52.06 ,-24 20 32.67 
18 02 28.07 ,-24 20 48.19 
18 02 31.94 ,-24 26 16.12 
18 01 56.67 ,-24 23 51.00 
18 02 07.49 ,-24 22 40.27 
18 02 15.63 ,-24 20 18.26 
18 02 39.51 ,-24 23 30.05 
18 03 00.79 ,-24 25 04.68 
18 02 28.01 ,-24 17 46.09 
18 02 41.94 ,-24 25 08.60 
18 03 01.21 ,-24 19 32.54 
18 02 53.01 ,-24 17 41.98 
18 02 29.48 ,-24 19 16.57 
18 02 27.55 ,-24 23 38.65 
18 02 47.71 ,-24 21 05.51 
18 02 43.75 ,-24 26 07.45 
18 02 44.18 ,-24 18 11.34 
18 02 42.72 ,-24 25 29.13 
18 02 41.77 ,-24 23 03.95 
18 02 47.40 ,-24 21 21.58 
18 02 13.16 ,-24 26 02.69 
18 02 32.61 ,-24 21 43.07 
18 02 32.88 ,-24 17 25.30 
18 03 00.85 ,-24 19 55.44 
18 02 14.03 ,-24 19 38.62 
18 02 37.77 ,-24 27 28.91 
18 02 56.57 ,-24 24 21.04 
18 02 13.28 ,-24 16 52.99 
18 02 37.13 ,-24 21 52.37 
18 02 55.86 ,-24 25 23.13 
18 02 24.83 ,-24 25 06.37 
18 02 20.79 ,-24 22 11.35 
18 02 23.00 ,-24 17 28.52 
18 02 00.76 ,-24 26 55.70 
18 02 32.02 ,-24 26 56.55 
18 02 33.44 ,-24 17 24.21 
18 02 48.75 ,-24 21 36.43 
18 01 55.89 ,-24 24 17.92 
18 02 31.54 ,-24 14 53.37 
18 02 29.57 ,-24 15 14.83 
18 02 29.82 ,-24 18 08.15 
18 02 31.86 ,-24 28 10.04 
18 02 48.92 ,-24 26 40.84 
18 02 29.64 ,-24 26 43.65 
18 01 56.68 ,-24 22 12.71 
18 02 09.74 ,-24 26 05.70 
18 02 12.82 ,-24 18 59.75 
18 02 55.39 ,-24 24 37.69 
18 02 20.90 ,-24 23 22.90 
18 02 01.35 ,-24 20 52.89 
18 02 12.16 ,-24 20 20.73 
18 02 18.93 ,-24 25 57.52 
18 02 10.77 ,-24 28 49.61 
18 02 56.83 ,-24 23 04.85 
18 02 36.22 ,-24 22 12.46 
18 02 49.80 ,-24 21 18.00 
18 02 11.86 ,-24 26 35.76 
18 02 44.30 ,-24 17 16.44 
18 02 20.91 ,-24 19 47.53 
18 02 32.72 ,-24 18 11.27 
18 02 42.36 ,-24 25 12.03 
18 02 12.91 ,-24 21 57.80 
18 02 52.66 ,-24 18 43.01 
18 02 21.63 ,-24 16 58.50 
18 02 34.78 ,-24 19 01.82 
18 02 06.35 ,-24 21 12.74 
18 02 06.65 ,-24 28 50.36 
18 02 05.72 ,-24 22 21.53 
18 02 32.70 ,-24 25 15.15 
18 03 01.65 ,-24 25 02.07 
18 02 33.57 ,-24 25 06.82 
18 02 00.37 ,-24 23 10.76 
18 02 10.20 ,-24 26 48.95 
18 02 23.70 ,-24 17 31.30 
18 02 40.48 ,-24 22 11.17 
18 02 27.24 ,-24 20 22.01 
18 02 46.31 ,-24 21 41.48 
18 02 43.52 ,-24 27 56.46 
18 02 44.65 ,-24 16 54.89 
18 02 31.40 ,-24 22 17.33 
18 02 44.75 ,-24 20 01.06 
18 01 56.48 ,-24 23 20.62 
18 02 25.45 ,-24 21 19.25 
18 02 31.57 ,-24 24 00.46 
18 02 17.09 ,-24 14 55.53 
18 02 37.55 ,-24 19 32.69 
18 02 42.85 ,-24 20 11.62 
18 02 05.07 ,-24 23 18.83 
18 02 21.51 ,-24 22 40.67 
18 02 32.43 ,-24 24 05.99 
18 02 48.41 ,-24 22 23.84 
18 03 02.95 ,-24 20 25.15 
18 02 33.39 ,-24 19 50.14 
18 02 23.40 ,-24 14 05.31 
18 02 09.66 ,-24 28 28.64 
18 02 28.16 ,-24 26 29.84 
18 02 24.69 ,-24 27 57.22 
18 02 43.91 ,-24 20 44.81 
18 02 45.58 ,-24 25 37.51 
18 03 02.44 ,-24 21 35.40 
18 02 20.82 ,-24 20 33.84 
18 02 41.95 ,-24 16 19.30 
18 02 22.97 ,-24 29 51.06 
18 02 12.53 ,-24 18 30.06 
18 02 07.12 ,-24 22 05.76 
18 02 31.40 ,-24 28 50.58 
18 02 02.03 ,-24 22 25.06 
18 02 23.36 ,-24 22 49.48 
18 02 44.34 ,-24 21 40.55 
18 02 32.29 ,-24 26 52.06 
18 02 49.76 ,-24 26 48.36 
18 02 30.94 ,-24 21 34.29 
18 02 02.83 ,-24 16 55.44 
18 02 45.42 ,-24 20 23.27 
18 02 18.51 ,-24 29 44.95 
18 03 03.52 ,-24 21 02.49 
18 02 17.36 ,-24 27 29.72 
18 02 00.32 ,-24 22 19.07 
18 02 24.66 ,-24 21 13.55 
18 02 06.63 ,-24 17 04.12 
18 02 35.74 ,-24 26 13.59 
18 02 34.63 ,-24 24 49.11 
18 02 00.44 ,-24 25 26.51 
18 03 01.53 ,-24 21 15.31 
18 02 52.79 ,-24 17 09.11 
18 02 37.67 ,-24 25 27.89 
18 02 14.30 ,-24 15 04.92 
18 02 19.78 ,-24 26 47.82 
18 02 17.97 ,-24 28 35.18 
18 02 00.81 ,-24 23 02.49 
18 02 11.66 ,-24 26 45.26 
18 02 40.32 ,-24 23 44.68 
18 02 40.81 ,-24 22 27.10 
18 02 31.26 ,-24 19 01.55 
18 02 29.11 ,-24 23 33.50 
18 02 19.13 ,-24 19 15.79 
18 02 05.76 ,-24 25 24.37 
18 02 48.35 ,-24 22 27.23 
18 02 35.61 ,-24 28 38.48 
18 02 42.45 ,-24 16 58.40 
18 02 05.07 ,-24 17 11.48 
18 02 35.32 ,-24 19 24.49 
18 02 12.15 ,-24 21 22.35 
18 02 39.18 ,-24 27 14.04 
18 02 00.05 ,-24 26 17.66 
18 02 19.72 ,-24 22 03.95 
18 02 30.99 ,-24 22 39.40 
18 02 18.11 ,-24 24 30.31 
18 02 41.18 ,-24 18 48.45 
18 02 47.06 ,-24 25 35.94 
18 02 33.60 ,-24 17 53.45 
18 02 30.08 ,-24 19 07.35 
18 02 42.94 ,-24 19 43.42 
18 02 35.43 ,-24 22 07.46 
18 02 53.70 ,-24 27 01.38 
18 02 33.62 ,-24 17 50.00 
18 02 30.25 ,-24 20 05.15 
18 02 26.96 ,-24 21 15.09 
18 02 23.84 ,-24 17 40.87 
18 02 46.16 ,-24 27 15.20 
18 02 14.87 ,-24 21 48.44 
18 02 16.30 ,-24 17 46.80 
18 02 27.48 ,-24 25 37.19 
18 02 03.30 ,-24 21 15.71 
18 03 02.98 ,-24 21 40.00 
18 02 35.55 ,-24 20 50.11 
18 02 27.20 ,-24 20 09.97 
18 02 27.16 ,-24 30 15.99 
18 02 29.75 ,-24 25 44.04 
18 01 53.86 ,-24 25 08.81 
18 02 38.80 ,-24 24 14.24 
18 02 07.88 ,-24 20 00.23 
18 02 05.03 ,-24 26 02.26 
18 02 18.83 ,-24 22 03.98 
18 02 07.56 ,-24 24 55.34 
18 02 59.48 ,-24 21 42.34 
18 02 31.74 ,-24 25 50.77 
18 02 21.56 ,-24 20 35.54 
18 02 14.51 ,-24 24 09.38 
18 02 14.52 ,-24 23 04.07 
18 02 18.82 ,-24 21 21.99 
18 02 34.30 ,-24 15 26.28 
18 02 48.71 ,-24 23 04.45 
18 02 27.30 ,-24 20 24.00 
18 02 13.75 ,-24 25 31.20 
18 02 06.36 ,-24 22 18.60 
18 02 20.38 ,-24 25 33.77 
18 03 02.72 ,-24 22 41.20 
18 02 55.15 ,-24 21 20.40 
18 02 13.06 ,-24 22 27.07 
18 02 10.13 ,-24 18 11.80 
18 02 34.50 ,-24 18 21.41 
18 02 46.73 ,-24 19 16.31 
18 02 16.08 ,-24 14 42.84 
18 02 08.97 ,-24 22 03.44 
18 02 30.95 ,-24 16 12.96 
18 02 28.63 ,-24 20 20.32 
18 02 32.55 ,-24 16 54.20 
18 02 41.87 ,-24 16 54.56 
18 02 53.07 ,-24 23 11.62 
18 02 38.63 ,-24 16 41.34 
18 02 43.04 ,-24 24 52.14 
18 02 21.13 ,-24 27 04.05 
18 02 10.65 ,-24 21 58.31 
18 02 37.21 ,-24 17 13.90 
18 02 28.23 ,-24 20 11.12 
18 02 04.29 ,-24 21 11.21 
18 02 29.30 ,-24 20 29.62 
18 02 08.24 ,-24 27 17.50 
18 02 54.57 ,-24 19 14.59 
18 02 37.97 ,-24 16 29.62 
18 02 12.71 ,-24 25 48.42 
18 02 44.60 ,-24 15 54.00 
18 02 26.18 ,-24 25 07.68 
18 02 24.31 ,-24 18 39.18 
18 02 47.65 ,-24 21 09.77 
18 02 05.27 ,-24 24 17.85 
18 02 57.68 ,-24 20 32.82 
18 02 35.40 ,-24 27 24.53 
18 02 28.18 ,-24 26 27.45 
18 02 26.19 ,-24 24 47.30 
18 02 15.09 ,-24 15 25.62 
18 02 45.42 ,-24 21 30.01 
18 02 48.53 ,-24 24 19.15 
18 02 08.53 ,-24 18 42.94 
18 02 13.02 ,-24 22 35.30 
18 02 28.97 ,-24 22 14.45 
18 02 43.24 ,-24 20 16.51 
18 02 35.17 ,-24 23 47.75 
18 02 35.91 ,-24 21 22.66 
18 02 43.25 ,-24 22 26.61 
18 02 43.86 ,-24 17 59.20 
18 02 29.33 ,-24 23 29.98 
18 02 29.85 ,-24 18 50.87 
18 02 53.14 ,-24 26 03.94 
18 02 54.94 ,-24 19 45.92 
